binary_value,float_value_1,float_value_2,float_value_3,float_value_4
1,91.8023,-29.4136,0.814077,1511.411
1,82.3336,-19.6495,0.943011,1354.123
1,56.1110,2.4842,0.967915,635.899
0,90.6170,12.9941,0.553466,834.416
0,25.6441,13.8374,0.599559,1337.113
0,3.6117,-18.0056,0.739016,932.580
0,44.3519,9.7696,0.562885,1749.821
0,16.1182,-22.3041,0.409825,1749.463
1,59.6342,21.3303,0.441460,1964.652
0,6.3738,-6.7312,0.408063,1592.554
1,43.0276,-20.4357,0.854252,1068.182
0,18.7400,-5.3871,0.256002,1679.424
1,62.3429,-3.9904,0.654624,1986.688
1,89.8284,28.7111,0.134701,931.374
1,77.7904,-11.5954,0.720491,906.295
0,40.0936,-12.6503,0.623125,767.213
1,64.8303,17.5107,0.010646,1599.046
0,28.4114,18.5145,0.184097,1560.310
1,75.0967,22.3358,0.623543,914.363
0,16.2848,-17.9471,0.450335,1036.482
0,8.5219,-14.8132,0.120481,1403.851
0,12.3533,-3.6652,0.583389,632.367
0,89.8238,17.2254,0.077860,1943.043
1,83.1585,-4.6292,0.921927,1764.667
0,8.9709,17.6653,0.427828,1507.948
1,90.5640,10.9920,0.444249,1913.318
0,20.0055,20.3297,0.265470,1544.737
1,39.5190,10.2818,0.408079,1932.369
0,84.5200,-16.4889,0.095852,1972.202
1,96.3878,17.6642,0.661514,1051.718
1,74.0001,-13.2627,0.607223,534.483
0,29.0796,19.5171,0.448515,841.599
0,44.0332,29.6799,0.641177,1940.825
0,5.9410,1.2972,0.381368,834.490
1,16.0221,-29.1139,0.967014,1727.945
1,86.4524,11.9142,0.446360,1931.880
0,11.1236,-28.6988,0.076437,1167.719
1,92.1100,-16.1037,0.242481,956.826
1,56.9904,-16.6291,0.180346,624.152
1,85.0535,5.0405,0.135302,1184.176
1,44.2258,-5.2179,0.438521,1781.858
1,72.5232,-11.2836,0.788593,1300.285
0,59.2226,-7.2644,0.493929,1725.164
0,41.8646,25.0937,0.196031,1359.284
0,82.7806,-13.2517,0.076818,1662.132
1,93.7373,20.0654,0.884246,851.721
0,28.0516,3.7961,0.990242,944.926
1,69.8200,4.9899,0.221864,662.452
0,60.9161,-3.4193,0.708958,1665.701
1,19.0978,13.7352,0.363570,982.789
1,93.2307,-6.7213,0.562446,1777.801
0,16.3119,-9.8269,0.663767,1866.855
1,89.0809,-4.3384,0.554112,1841.889
1,2.8957,-6.6790,0.197311,1772.115
0,83.5481,11.7818,0.087729,1865.592
0,38.4794,4.2108,0.299684,1878.113
0,20.8453,-1.7488,0.562387,603.466
1,89.2538,-29.9506,0.138375,1199.681
0,36.1983,25.1639,0.310628,1563.245
0,18.1467,23.3340,0.814365,1295.349
1,80.2295,1.8965,0.515493,888.726
0,23.5944,-11.9851,0.652051,1785.166
1,59.2938,-27.8080,0.745025,738.319
1,41.9956,21.9184,0.485135,781.954
0,2.8134,-14.9815,0.730857,563.745
1,91.6083,-6.8559,0.378899,708.113
0,49.5895,15.3489,0.769452,637.530
0,67.6844,27.3216,0.303236,1608.432
1,59.2289,-9.0737,0.281598,531.626
1,32.5449,-19.5376,0.151749,1276.716
0,31.6161,-5.7742,0.626396,763.804
1,55.1986,18.0451,0.472997,1337.638
0,85.0208,25.2810,0.513309,564.732
1,83.7123,-13.9751,0.653339,813.224
0,46.4596,3.7242,0.746181,1575.936
1,67.9363,28.1226,0.709773,1744.782
1,74.1709,-15.9608,0.861089,1680.568
1,9.2130,-22.2348,0.593582,939.148
1,87.6093,-1.0582,0.744811,987.522
1,67.0940,20.1277,0.238443,607.414
0,5.8367,1.2621,0.942933,505.454
1,75.4091,9.4550,0.909105,1120.692
1,58.3276,-24.5413,0.643142,774.723
0,61.6222,-26.3844,0.726264,1318.540
0,70.7703,10.4100,0.360573,1716.109
1,98.2232,19.0356,0.421166,645.230
1,84.3900,13.8161,0.638164,1181.504
0,22.0675,-12.5367,0.857453,1849.916
0,43.4547,-16.7811,0.179788,759.811
1,78.5114,20.3533,0.561662,1479.176
1,61.0679,-23.4481,0.692750,821.397
0,38.4868,-20.3723,0.132193,1048.331
1,93.6831,-15.8149,0.812285,983.991
1,85.3008,-2.8311,0.188806,1799.359
1,32.5167,-17.8315,0.826320,1703.483
0,48.7388,-0.3773,0.187366,1993.907
1,14.3011,-14.6642,0.768382,638.856
0,73.4702,-27.7489,0.423899,1679.780
0,6.0213,-20.4683,0.491899,1992.614
0,19.8129,-5.5182,0.857127,1846.323
0,33.2299,9.0249,0.695423,801.842
1,40.7871,-13.0273,0.890427,1687.201
0,89.1156,28.3857,0.136255,1268.878
1,68.1234,-1.9178,0.719714,1763.308
1,81.5490,-28.2650,0.402286,1901.296
1,16.6306,12.6545,0.831244,1993.674
0,7.9359,8.1951,0.289817,551.217
1,49.2595,3.6104,0.567153,1120.234
1,45.1824,-21.1746,0.632432,1409.139
1,8.7117,-28.6436,0.979313,849.828
1,73.0093,11.2989,0.014922,1034.889
1,30.3384,-15.1122,0.761226,1714.828
1,69.6962,-2.9020,0.894645,1350.199
0,25.4572,10.9967,0.102110,1987.876
1,12.1060,24.0530,0.306225,1654.432
1,66.8399,-6.2109,0.796193,1839.967
0,14.3700,13.8957,0.598026,1805.716
1,39.1044,7.2997,0.933224,1831.762
0,24.4466,17.9369,0.757268,1851.071
0,0.0190,-14.8533,0.065633,1257.537
1,40.3839,25.2298,0.987396,1945.935
1,82.9211,-7.0746,0.245300,901.191
1,90.6899,-2.8838,0.867914,1258.489
1,96.5367,21.2165,0.024168,608.337
1,63.2909,15.0033,0.214268,1661.948
1,32.2112,-21.3831,0.405511,1091.001
0,41.5954,-10.1489,0.291169,660.496
0,22.3203,14.6520,0.634069,1799.348
0,0.8954,-7.4183,0.665764,1114.906
1,79.2529,25.8620,0.251609,1297.458
1,14.6581,-16.3033,0.993408,1692.501
0,65.3784,12.3737,0.212764,1908.741
1,68.5596,28.5948,0.851300,767.777
1,57.6048,-20.3539,0.760917,1407.908
0,22.1168,-16.8276,0.157935,1110.291
1,25.6547,-24.9426,0.804331,1196.369
0,39.1078,23.5203,0.873872,1975.619
1,18.7676,-9.7534,0.496168,1930.389
0,51.6975,1.8861,0.694909,776.150
0,3.2375,1.5037,0.487246,1021.980
1,63.1762,-19.7930,0.646337,1078.650
1,92.7042,-25.7795,0.586548,640.897
1,56.9494,24.1138,0.748518,1560.340
1,79.3591,-23.8375,0.867554,854.235
0,23.8604,9.8760,0.807324,1038.003
1,68.9733,1.4779,0.973836,1140.640
1,73.1485,5.8227,0.456345,1594.862
1,22.0961,-15.2599,0.488105,1691.989
0,11.7333,15.0537,0.402236,585.102
1,61.5078,16.9750,0.988015,1839.568
1,92.9668,9.4505,0.251089,1210.568
1,96.7162,-8.2324,0.287669,1635.304
1,40.2411,-24.2096,0.159455,1137.856
1,97.2449,-3.2669,0.018610,659.583
0,54.7923,6.8761,0.072894,831.256
1,48.7708,-14.2582,0.750589,1522.339
1,90.6816,2.1970,0.080790,861.375
0,7.3977,-9.2427,0.982633,851.260
1,85.8168,27.4800,0.731236,942.958
0,2.0827,5.4865,0.976999,1837.044
0,16.9526,15.8584,0.881627,1734.429
1,31.5065,5.0768,0.030252,1575.155
1,70.4798,6.7322,0.606109,1614.575
1,86.5795,-29.0570,0.918538,1529.316
1,62.6494,-2.2248,0.784437,1209.567
0,58.9924,23.0020,0.777589,1411.893
1,89.6267,-12.8781,0.859227,1965.349
0,14.2509,9.2994,0.257837,1403.996
0,48.9363,-11.0578,0.265863,839.221
0,24.5965,-8.8866,0.988185,1554.150
1,0.5110,10.3742,0.290788,1699.951
1,70.6606,28.7922,0.408582,1416.542
1,43.1699,18.4215,0.422323,1970.983
0,41.9433,15.1786,0.629210,1848.135
0,21.0806,15.4728,0.315874,893.374
0,31.0790,-18.1766,0.558289,1316.748
0,23.8034,23.7109,0.074822,1791.222
0,22.3363,29.6746,0.059259,1848.100
0,16.2639,-15.2156,0.646809,1331.502
1,68.2338,23.6028,0.285208,671.583
0,49.2988,13.3608,0.089429,879.106
0,24.7230,-8.5782,0.028539,796.903
0,50.9550,-4.7052,0.864083,1467.603
0,53.6518,13.9321,0.561508,874.475
1,42.4857,11.6230,0.730477,1641.605
1,96.4398,-23.3358,0.761539,904.979
0,41.7410,24.7109,0.443901,553.079
1,51.5354,18.3451,0.822085,986.761
1,86.6333,27.9622,0.861324,697.035
1,74.1059,-7.0605,0.001740,1616.060
1,95.0136,-10.0877,0.035558,838.988
0,79.9271,29.5322,0.328359,1948.021
1,13.6160,5.7295,0.758553,917.362
1,59.7701,28.6608,0.828697,758.145
1,73.0765,24.6070,0.237001,1648.813
1,45.8820,19.9436,0.599120,699.400
0,58.2074,-23.4402,0.017498,1721.362
0,8.5538,22.5775,0.217909,1926.695
1,52.3151,-1.3564,0.856737,1628.897
1,27.0841,-17.5510,0.583083,1672.084
1,76.3379,3.2176,0.829643,1173.649
0,4.0018,-24.3078,0.269683,805.894
0,96.6877,-6.4151,0.195426,1128.525
1,2.6830,4.6796,0.944312,963.024
1,72.1411,15.5863,0.877567,1247.594
0,25.3371,-26.7972,0.484404,1127.390
0,25.1336,-15.0414,0.817731,653.746
0,2.8447,-13.2188,0.568399,633.891
1,99.0667,6.3965,0.013980,988.541
0,13.0069,-13.0819,0.437721,1644.144
1,69.2848,-14.2097,0.274400,1275.441
0,0.3608,10.5636,0.331248,1515.965
1,98.6638,6.6280,0.851422,1179.060
0,71.7567,4.5211,0.092928,1454.097
1,74.7143,-29.4243,0.855051,1068.714
0,11.4802,14.7475,0.551873,1687.358
1,97.1403,6.9396,0.721641,646.213
0,98.8164,28.4946,0.300771,1690.209
0,35.2387,26.9063,0.891089,1426.478
0,38.0201,15.3111,0.561273,1927.391
1,55.4717,-18.6576,0.801656,1702.061
1,68.3254,-5.5127,0.895258,864.798
1,25.7816,-22.5488,0.539676,553.385
1,37.0979,23.3295,0.753947,1091.499
1,74.2656,-13.5251,0.299455,1785.081
0,79.8704,-22.8897,0.237399,1154.360
1,35.9617,-18.9289,0.600279,1703.472
1,78.2363,18.8402,0.920267,1285.751
1,58.0043,-25.2209,0.057572,1398.875
1,22.8200,-5.4742,0.855499,676.170
1,49.1375,-29.9257,0.166940,1348.487
0,28.0136,23.3751,0.944935,788.558
0,56.4748,-19.7567,0.459018,1024.457
0,7.3297,1.4345,0.737361,1922.880
0,55.6975,28.1135,0.230113,528.819
1,66.3004,-16.9794,0.700205,1002.789
0,38.9941,-14.2196,0.119952,1796.475
0,35.8378,-28.9452,0.034621,1333.570
0,89.2778,22.1441,0.727895,1623.345
1,40.9321,7.2381,0.707934,1646.966
1,70.4292,10.2841,0.906912,1099.407
0,52.2817,16.2675,0.147727,1639.648
0,6.3127,-18.6372,0.609742,1717.356
1,30.1742,-26.9538,0.594701,1921.177
0,5.5718,-0.6428,0.181648,712.581
1,68.7907,-15.5602,0.481217,813.261
0,4.2369,0.5445,0.935561,1830.444
0,71.8539,-8.6343,0.720348,1774.052
0,58.7253,22.1911,0.274855,1958.174
1,70.3399,-14.4404,0.916324,1045.850
1,35.8550,-28.4440,0.760482,932.625
1,21.5005,-0.6147,0.765192,1361.811
1,28.2153,-12.6055,0.938887,1044.790
1,55.4052,-14.7709,0.722780,702.592
1,94.5647,-10.1746,0.745333,602.123
1,18.5866,-17.1341,0.209532,1096.972
1,42.8581,-10.5397,0.117317,1550.315
0,1.6436,14.9156,0.647145,1241.674
0,22.8784,5.4542,0.145807,1283.491
1,29.7344,25.8579,0.911661,1146.331
1,44.9580,2.1928,0.781263,1546.163
1,2.8127,-13.1640,0.692400,1099.162
0,0.0573,-13.1867,0.367211,1179.313
1,95.7814,-19.6445,0.238677,987.758
1,80.5459,6.4004,0.228330,1510.335
0,35.4744,-18.9231,0.223006,1206.299
0,25.4900,-11.8338,0.778645,812.441
1,89.2035,2.5846,0.419875,705.840
1,73.5835,-26.6285,0.247703,931.704
1,94.8562,-16.5785,0.692932,1435.802
0,12.4753,11.5373,0.586490,1859.142
1,84.2907,-11.5071,0.107706,889.653
0,84.3512,-26.5443,0.221535,1711.716
1,69.7802,0.0947,0.158917,1671.186
0,41.4738,15.1630,0.101451,972.916
1,74.9267,-8.4618,0.940528,818.938
0,13.1052,-0.4990,0.599138,1747.196
0,56.2612,12.9769,0.872550,1736.099
1,58.3820,-3.8778,0.160107,1893.480
0,67.8241,20.0795,0.439892,1004.084
1,44.6984,-26.1135,0.912141,1426.166
0,37.2037,5.4503,0.271212,675.706
1,48.3936,-7.9387,0.895081,1655.985
1,35.1828,-2.4926,0.390071,1011.400
1,98.1522,7.7417,0.334851,1927.419
1,97.9368,5.5566,0.172464,723.342
1,91.4609,25.1447,0.604472,1174.245
1,6.6276,4.7726,0.981694,1410.199
1,97.1775,-3.2959,0.755413,783.658
0,21.6131,2.4174,0.389450,1777.698
0,21.9784,-3.3248,0.098958,1920.383
1,81.7957,13.7955,0.960528,792.259
1,77.9427,-4.8976,0.122318,509.631
1,56.4857,15.7930,0.445584,1592.794
1,77.2285,-1.3943,0.783271,869.140
1,53.6453,22.4169,0.145746,1409.556
0,43.9078,-17.8104,0.320665,1001.509
1,47.0022,19.2072,0.657550,1501.834
1,33.6351,7.1409,0.786855,1042.255
0,55.3401,-10.6349,0.748992,1203.130
1,45.2915,-24.3177,0.660920,1761.330
1,74.3022,9.6789,0.852865,1294.343
0,94.4342,5.0507,0.354158,1982.549
1,57.6267,-24.1375,0.787979,673.233
1,74.4737,-23.6600,0.777695,1256.539
0,15.3270,11.3944,0.421768,1896.019
0,21.3702,-22.5226,0.676993,1738.979
1,34.4373,2.5344,0.479778,938.103
1,80.8707,28.0353,0.127988,1134.102
1,75.2173,-14.1086,0.798489,1332.928
1,45.5693,2.0863,0.633503,827.636
0,34.7248,-10.9794,0.156561,749.489
1,5.3115,-15.6271,0.922186,1498.405
1,81.9719,24.4312,0.528172,852.212
0,3.4027,7.0758,0.495910,1951.369
0,77.7483,28.6607,0.354960,836.796
1,88.8414,23.4851,0.866482,787.299
1,67.8929,-0.5328,0.458569,1685.508
1,2.7362,-6.8593,0.313452,1104.603
1,56.9159,-27.2959,0.462384,1086.923
1,84.4987,14.2011,0.563681,640.161
1,83.7763,-27.6683,0.665924,1665.201
1,36.9569,27.7230,0.932030,865.907
1,16.1697,-7.6161,0.730654,886.007
1,32.8600,-3.0830,0.737833,1742.746
0,64.8348,-11.7313,0.092841,1809.177
1,73.2414,0.9177,0.963678,1646.632
0,15.1729,-10.3358,0.773042,1229.619
1,64.0067,19.5117,0.681768,1298.261
0,6.5311,-2.7811,0.069514,1103.724
1,19.6094,-11.1351,0.205046,558.137
1,39.6369,29.9311,0.735183,1488.437
0,53.3285,26.7613,0.793140,1856.505
0,85.4274,29.9023,0.167609,749.805
0,83.3960,6.0014,0.244241,1530.251
0,50.3405,16.0109,0.205659,1687.634
0,19.4700,-15.9022,0.690359,1909.531
1,41.7999,-11.3851,0.924920,1449.368
1,15.2878,5.5533,0.114084,1144.462
1,69.4046,-28.0767,0.777431,509.635
1,6.6939,-12.8376,0.902978,1330.439
1,59.6071,-25.7895,0.518212,989.453
0,62.9520,17.5915,0.943427,934.680
1,29.8322,-14.6603,0.853452,841.950
1,54.4025,-25.5929,0.534697,1228.257
1,24.1405,-0.8436,0.814599,1474.424
0,47.1349,29.3651,0.199236,1413.932
1,90.8660,-10.0809,0.136733,1760.825
1,34.7825,17.5222,0.598618,507.210
0,35.9686,8.9476,0.824297,1351.355
0,43.8384,-19.2838,0.549464,1848.008
0,99.3487,15.0805,0.417473,1786.470
1,11.0131,-14.6655,0.868596,961.837
0,64.0102,5.6374,0.334140,1981.332
1,96.6336,-22.8642,0.012902,721.501
1,75.1988,-1.5100,0.529890,1150.989
0,59.2279,9.6985,0.247030,1866.078
0,29.2746,-3.6028,0.300564,1956.267
0,15.7318,24.8707,0.279086,1974.226
0,9.2250,25.4064,0.290727,1772.077
1,76.5729,-11.1008,0.836743,1421.238
0,31.9454,-20.0579,0.401797,708.119
1,51.8653,-16.7129,0.983480,1282.030
0,44.8489,-29.4873,0.957878,1591.796
0,20.0149,-12.3964,0.363295,1518.214
0,5.1825,20.3906,0.030085,766.248
1,82.8548,-18.9536,0.681839,533.876
1,27.7291,19.4940,0.632871,707.238
0,12.7045,-27.7106,0.161817,626.585
1,93.5866,25.8619,0.757733,1576.046
0,8.3705,27.9338,0.562863,1976.062
0,47.2337,27.1015,0.157933,1727.098
1,47.9611,-21.8630,0.224299,1206.606
0,33.4546,2.3768,0.960897,1926.183
1,62.3589,-7.4596,0.819719,1200.937
0,16.1993,-22.1055,0.278905,1833.077
0,12.0793,-25.0734,0.312721,1483.728
1,86.2986,7.2746,0.697797,1716.985
0,32.5599,10.0180,0.814806,1126.134
1,99.1429,18.8315,0.690747,539.725
0,39.6254,28.2081,0.806944,1593.802
1,70.8031,-21.2494,0.095571,870.616
0,34.0762,10.3672,0.269215,1936.758
1,39.7501,19.3737,0.568480,1830.650
0,71.3302,20.5089,0.149573,1778.842
1,95.6622,3.6521,0.402296,1529.494
0,34.8135,-3.5503,0.252422,1149.759
0,15.0658,-13.4901,0.583520,1636.591
0,71.7142,1.5404,0.450720,1643.083
1,65.2812,-6.1349,0.856967,1726.220
0,16.8534,-15.2773,0.803647,1747.344
0,55.4438,19.2337,0.954383,599.957
0,14.7162,14.6129,0.409242,1252.313
1,89.9933,-4.7781,0.836043,1240.798
1,12.2336,-15.6375,0.810752,516.740
1,18.7629,-6.5343,0.387518,642.642
1,55.8871,12.2341,0.584816,954.303
0,10.2757,8.2309,0.420859,1536.394
0,33.0096,-10.7531,0.516881,1724.388
1,97.3595,-23.0141,0.949179,591.384
1,23.2448,3.7025,0.363101,1052.292
1,92.9159,-3.9225,0.792487,1030.676
1,16.3343,-4.0173,0.859289,585.331
0,44.3261,-20.4761,0.106373,1886.811
1,26.2753,29.9703,0.145114,1376.496
1,80.1554,13.3496,0.994494,923.574
0,7.1198,-3.4850,0.326595,856.343
1,99.7163,-9.5520,0.216621,562.616
0,66.8131,20.6816,0.067075,704.473
1,89.7051,-2.3104,0.459994,1150.490
1,81.4863,-29.3965,0.024638,1193.820
1,23.2942,-5.0043,0.778771,873.508
0,20.6665,-3.5921,0.510104,1774.400
1,72.1427,-23.6130,0.621727,919.377
0,10.2461,26.5266,0.064629,915.047
0,41.8059,25.9458,0.008798,1757.208
0,34.0060,-14.2500,0.560834,1995.300
0,6.1140,-4.9633,0.864049,1464.173
1,58.0568,3.7218,0.967616,1373.259
1,22.7999,-9.9246,0.217475,1479.350
1,79.0602,20.3860,0.180409,572.337
1,87.2753,26.7258,0.747940,1298.452
1,30.0512,-5.5322,0.940632,540.300
1,94.4165,22.7579,0.513238,740.419
0,30.4148,-15.4559,0.978945,1602.836
0,54.0431,28.4696,0.482456,1753.281
0,8.3469,12.8973,0.355898,1720.061
0,50.0294,-25.0746,0.512609,1720.716
0,11.5711,10.1603,0.331747,1199.091
0,17.2772,7.2838,0.940750,1193.993
0,34.8701,19.2811,0.057196,845.937
0,54.8201,21.6493,0.445185,865.036
1,89.8259,-2.2216,0.912419,1745.084
1,58.5558,-26.8861,0.127258,1392.995
1,86.2074,-7.9987,0.699427,1015.566
0,63.4809,24.6392,0.512884,1237.064
1,91.9034,-27.9754,0.019794,1007.762
0,26.2117,9.4655,0.125273,639.135
0,63.9472,8.2143,0.269252,756.780
1,65.2738,15.4152,0.501691,1059.212
0,12.0875,-0.3517,0.345420,1765.167
1,98.2013,-22.6845,0.713485,1886.090
1,63.7547,-9.1237,0.953810,1416.894
1,86.4515,-3.4093,0.573911,1214.767
0,92.7799,25.5975,0.034501,1567.991
0,22.5169,-24.1538,0.528241,1138.103
1,87.7889,-5.4622,0.140076,1749.627
0,42.4895,11.2995,0.176349,1555.354
0,14.0193,26.6564,0.201213,510.424
1,29.1534,10.9857,0.657990,1171.394
0,20.9559,-19.0195,0.025180,1312.510
0,19.4251,-2.4217,0.633426,1795.549
1,88.4577,5.6210,0.288083,905.349
1,22.8584,-17.5283,0.120725,650.064
0,17.6191,-13.9902,0.870342,657.471
1,98.3526,13.5246,0.027552,1199.307
1,54.2073,-3.6332,0.080645,1057.413
1,69.4880,-6.9730,0.598403,653.890
1,96.5258,-26.7061,0.312650,940.699
1,54.6509,9.3714,0.930981,1698.546
0,8.3673,3.7423,0.557948,723.352
1,94.2729,-11.2400,0.920199,1776.097
0,46.8840,-4.0749,0.167221,763.231
1,44.5131,0.7824,0.916475,1738.947
1,84.4801,6.5675,0.018131,1674.609
1,12.1292,27.2508,0.576542,1427.040
0,32.7336,17.6658,0.228521,1173.500
1,97.9702,22.8899,0.931743,1241.008
0,38.2213,-2.1850,0.747672,1033.441
1,53.3172,23.2606,0.137163,1139.155
0,3.3470,14.3829,0.105016,928.989
0,47.4215,2.6544,0.774875,1723.196
1,98.8550,14.1675,0.302173,1559.448
0,67.4410,-17.7861,0.718221,1356.422
1,56.3632,4.8778,0.422469,986.638
0,38.1217,21.7071,0.662504,1902.415
1,23.3615,19.0210,0.150439,1364.305
1,58.7621,11.3649,0.942528,914.894
0,43.5463,-23.6026,0.116279,1606.543
1,64.6088,-20.3153,0.041374,1903.996
1,32.9607,-19.8326,0.566215,1307.163
0,45.2174,-10.9652,0.780591,732.752
1,61.2429,22.9041,0.839932,522.798
0,17.1534,5.1412,0.725969,1393.004
1,98.4995,-14.3378,0.441625,1160.935
1,45.7008,-2.0990,0.684774,1717.154
0,21.9806,19.2247,0.726507,1641.834
0,6.4159,-14.9519,0.612330,647.018
0,27.0375,24.5294,0.787360,1228.114
1,55.3727,-13.9985,0.101081,822.500
1,6.0402,-3.8735,0.446038,655.982
1,6.8571,13.6698,0.125592,628.366
1,98.7157,7.9483,0.969155,1505.647
1,79.2017,-20.6863,0.078709,1316.810
1,92.0732,28.4014,0.627957,1904.821
0,7.6172,-1.5794,0.956216,1884.091
0,19.0316,-8.1638,0.469774,1204.970
1,78.4364,-7.5376,0.622518,1358.747
1,33.6329,-22.4874,0.526753,615.244
0,63.7903,26.3801,0.116929,1871.043
1,39.8499,-18.7210,0.556541,1634.696
1,8.7046,18.4491,0.509491,1313.531
0,59.4894,16.2969,0.202864,780.160
1,62.3221,-20.2381,0.499175,869.144
1,41.7644,1.9626,0.506211,713.679
0,79.5522,-3.2038,0.551128,897.374
0,13.6504,-8.5951,0.042188,795.274
0,0.2333,18.4437,0.713310,573.884
0,97.6878,21.8930,0.080164,1189.917
1,56.4714,25.3408,0.339980,868.944
1,47.5205,-3.5704,0.870833,690.517
1,86.5789,10.9063,0.414088,1451.384
0,64.0442,-14.6185,0.244575,1427.934
0,23.8147,13.7656,0.006015,1529.702
0,81.5826,-3.0368,0.449919,1863.209
0,55.2761,-2.8473,0.046266,1002.889
1,87.3176,-23.6026,0.305165,824.759
1,69.6011,-0.8451,0.915177,1832.922
0,32.0560,-6.4016,0.079054,1136.082
1,72.0521,7.2185,0.461541,1225.844
1,83.5288,24.9799,0.653512,1126.144
0,2.5818,29.4344,0.962027,975.308
0,41.3243,8.1304,0.078829,615.144
1,53.3819,27.0716,0.028069,755.146
1,75.2232,18.8550,0.117400,577.926
1,42.2519,-7.7800,0.025864,817.938
1,93.2453,29.4603,0.562370,1649.319
1,95.6845,-2.8133,0.887736,1975.884
1,70.5438,1.4332,0.598305,699.711
1,68.5054,-11.1313,0.002291,1508.045
0,76.9328,5.5344,0.291444,805.788
0,2.1038,17.9359,0.601561,1864.183
0,65.5485,27.8826,0.750068,840.881
0,42.2238,-25.6118,0.312616,1031.836
0,8.0708,-26.1926,0.044146,1621.084
0,22.8345,-17.0433,0.984259,1746.015
1,10.8041,-7.9175,0.353834,573.396
0,34.0214,11.9736,0.358511,1924.098
0,15.7914,21.0930,0.978280,760.786
0,74.0728,16.4291,0.371051,965.181
1,61.1917,-29.8883,0.647734,1815.275
1,70.5871,2.8856,0.544055,1443.889
1,80.5093,18.8803,0.770884,629.804
0,28.7443,6.6525,0.701138,1860.445
0,72.2678,12.8775,0.363218,1480.084
0,22.9158,-24.8894,0.870289,1970.249
1,45.4526,20.6937,0.674139,547.462
0,10.6179,13.2184,0.476984,1949.916
1,79.2121,-20.6697,0.729251,1041.394
1,34.3242,-25.1600,0.891744,1207.750
1,12.9853,-25.6391,0.464088,1740.971
1,89.7292,8.3186,0.994345,859.376
1,62.0693,10.6683,0.563889,1693.082
1,96.0199,-21.5680,0.739243,1813.301
1,56.7136,-21.9665,0.734527,938.815
0,56.7173,29.1225,0.002289,1635.972
0,14.8492,-18.3940,0.398455,1250.579
1,38.1845,-7.1516,0.846824,1932.926
0,46.7535,13.5578,0.237400,670.172
0,11.4316,5.4970,0.933863,840.479
0,20.2709,-9.5146,0.016210,1813.983
1,99.5962,-9.7108,0.171544,704.943
0,91.1918,8.1813,0.237030,1918.340
0,42.7260,-13.2390,0.063503,637.055
1,57.9392,-12.3775,0.783959,1342.735
1,84.1173,23.7894,0.621079,948.225
1,97.5557,-26.9093,0.775302,1732.158
1,80.7069,-19.3666,0.522466,1381.613
0,4.3691,-17.4443,0.710196,1169.150
1,83.1180,-0.6640,0.291841,1113.166
1,83.4967,1.6868,0.842493,1212.332
1,90.9000,3.4479,0.454387,1621.518
0,9.9471,13.0245,0.872727,1340.390
0,86.0407,21.6632,0.415591,1781.367
0,25.0038,15.4130,0.475761,1074.971
1,37.0130,5.0108,0.337859,740.046
0,35.2241,6.2790,0.212302,1598.526
1,44.7443,-17.4589,0.300414,1197.432
0,24.9604,13.3702,0.774788,1274.406
0,32.6617,-9.8079,0.149936,1868.709
1,97.0127,-25.5995,0.437596,1266.764
0,7.8084,-26.8588,0.459179,1649.723
0,32.5487,-16.8236,0.294356,1175.822
1,49.4821,0.2864,0.140377,1728.286
1,65.1388,3.6383,0.950636,1507.894
1,52.7201,28.9257,0.959490,1662.094
0,3.3595,-3.9854,0.425386,1427.967
0,27.8899,-19.9768,0.701126,1123.883
0,39.5090,14.9904,0.533932,1217.901
1,2.9998,-4.2912,0.324240,1695.560
0,82.1844,-18.2305,0.331079,1739.433
0,40.9488,-22.6377,0.765667,1794.767
0,9.5988,-24.4282,0.684449,1077.038
1,89.1910,17.6532,0.675711,685.316
0,32.7767,18.2188,0.724455,733.308
1,90.1549,-28.3976,0.472036,1722.652
0,9.8721,9.4713,0.162450,1491.448
0,83.7437,-23.8501,0.599097,1592.970
0,15.6194,-5.9168,0.837948,1440.042
0,30.2228,-26.0766,0.149241,1288.762
0,23.5777,15.1662,0.200696,1035.063
0,1.8197,-1.6978,0.175540,702.791
0,38.2781,9.0402,0.950565,867.767
1,43.8133,25.8247,0.023483,1737.119
1,78.9412,-18.2926,0.947064,809.042
1,92.6380,27.9419,0.097760,1382.312
1,83.6159,22.6480,0.946194,1775.276
0,34.5951,-2.5704,0.805742,1812.453
0,36.5734,25.6175,0.463903,1610.297
1,50.5525,-2.9507,0.592770,1904.283
1,37.1815,-27.4856,0.324494,1115.778
0,4.0654,18.3423,0.994668,608.858
1,5.2499,-7.5634,0.587332,1619.491
0,50.5315,12.2685,0.100381,1794.433
1,98.0973,-22.5198,0.148515,924.497
0,86.2454,13.8732,0.206866,1506.940
1,47.5558,-7.6243,0.161572,1188.516
1,79.4252,3.1783,0.535676,1512.017
1,54.0246,-2.2505,0.733170,523.027
1,99.1791,-9.6224,0.717576,1381.862
1,80.1050,-8.9736,0.729815,1387.450
0,24.7145,23.6035,0.041496,1491.395
1,30.9435,5.9304,0.323374,940.940
1,67.9570,-17.2577,0.128321,1593.914
1,95.2344,-19.8720,0.425703,1282.081
0,51.8481,-6.5100,0.133163,1690.623
0,52.2827,-29.1814,0.618958,1462.812
0,12.5117,8.5868,0.569938,966.180
1,90.0859,0.6885,0.874745,1042.440
